symbol,date,open,high,low,close,adj close,volume
NVDA,2023-03-31,271.399994,278.339996,271.049988,277.769989,277.693939,43393300
NVDA,2023-04-03,275.089996,280.0,273.359985,279.649994,279.573425,39871600
NVDA,2023-04-04,279.660004,280.0,273.070007,274.529999,274.454834,36859200
NVDA,2023-04-05,268.290009,269.980011,263.950012,268.809998,268.73642,51501500
NVDA,2023-04-06,265.839996,270.799988,264.269989,270.369995,270.295959,39765400
NVDA,2023-04-10,268.230011,276.209991,266.690002,275.790009,275.714539,39527900
NVDA,2023-04-11,277.23999,277.899994,271.26001,271.690002,271.615631,31437800
NVDA,2023-04-12,273.700012,274.679993,264.480011,264.950012,264.877502,44625900
NVDA,2023-04-13,267.339996,268.869995,263.290009,264.630005,264.557587,35361500
NVDA,2023-04-14,265.040009,268.829987,262.200012,267.579987,267.506744,39566000
NVDA,2023-04-17,265.649994,270.059998,264.329987,270.019989,269.946075,32147100
NVDA,2023-04-18,275.329987,281.100006,273.570007,276.670013,276.594269,60481200
NVDA,2023-04-19,273.609985,280.0,272.320007,279.309998,279.233521,35866000
NVDA,2023-04-20,276.709991,280.299988,270.0,271.040009,270.96579,42771300
NVDA,2023-04-21,269.519989,271.829987,267.220001,271.190002,271.115784,34510300
NVDA,2023-04-24,270.130005,273.660004,266.709991,270.420013,270.345978,33928200
NVDA,2023-04-25,270.779999,272.470001,262.25,262.410004,262.338165,37852700
NVDA,2023-04-26,270.019989,273.299988,267.049988,269.559998,269.486176,40633700
NVDA,2023-04-27,273.630005,274.950012,266.25,272.26001,272.185486,37716100
NVDA,2023-04-28,272.25,277.579987,270.709991,277.48999,277.414032,29168700
NVDA,2023-05-01,278.399994,290.579987,277.799988,289.100006,289.020874,57032900
NVDA,2023-05-02,286.799988,288.359985,280.829987,282.100006,282.022797,40273000
NVDA,2023-05-03,278.399994,283.670013,274.720001,278.019989,277.943878,38338700
NVDA,2023-05-04,276.51001,278.589996,272.399994,275.619995,275.544556,32185000
NVDA,2023-05-05,278.26001,287.549988,277.309998,286.799988,286.721497,36101400
NVDA,2023-05-08,285.220001,292.200012,283.5,291.51001,291.430206,34497900
NVDA,2023-05-09,288.98999,289.730011,284.5,285.709991,285.631775,31486900
NVDA,2023-05-10,290.049988,291.130005,284.609985,288.850006,288.770935,36935000
NVDA,2023-05-11,288.959991,289.5,282.459991,285.779999,285.701782,32214900
NVDA,2023-05-12,285.290009,287.799988,280.459991,283.399994,283.322418,27402700
NVDA,2023-05-15,285.079987,289.690002,281.519989,289.529999,289.450714,29392600
NVDA,2023-05-16,288.410004,298.700012,288.320007,292.130005,292.050018,44940500
NVDA,2023-05-17,295.839996,301.98999,294.299988,301.779999,301.697388,43253500
NVDA,2023-05-18,304.100006,318.279999,303.200012,316.779999,316.693268,74872500
NVDA,2023-05-19,315.359985,315.799988,309.160004,312.640015,312.554413,47312400
NVDA,2023-05-22,309.01001,315.200012,306.799988,311.76001,311.674652,37200000
NVDA,2023-05-23,310.0,312.880005,306.309998,306.880005,306.796021,35625300
NVDA,2023-05-24,302.100006,306.070007,298.059998,305.380005,305.296417,72141900
NVDA,2023-05-25,385.230011,394.799988,366.350006,379.799988,379.696014,154391100
NVDA,2023-05-26,378.899994,391.700012,375.5,389.459991,389.353394,71439700
NVDA,2023-05-30,405.950012,419.380005,399.48999,401.109985,401.000183,92340100
NVDA,2023-05-31,394.880005,402.950012,378.220001,378.339996,378.23642,100258000
NVDA,2023-06-01,384.890015,400.5,383.399994,397.700012,397.591156,63587300
NVDA,2023-06-02,400.970001,405.0,390.579987,393.269989,393.162323,48165500
NVDA,2023-06-05,389.089996,395.649994,387.070007,391.709991,391.602783,39609400
NVDA,2023-06-06,388.299988,391.600006,381.480011,386.540009,386.434235,38872900
NVDA,2023-06-07,389.149994,394.98999,373.559998,374.75,374.686157,51199800
NVDA,2023-06-08,377.23999,388.640015,375.049988,385.100006,385.034454,41777200
NVDA,2023-06-09,390.369995,397.109985,385.670013,387.700012,387.634003,42722000
NVDA,2023-06-12,392.0,395.299988,386.179993,394.820007,394.752777,38870100
NVDA,2023-06-13,401.859985,411.01001,397.399994,410.220001,410.150146,61320800
NVDA,2023-06-14,408.23999,430.0,405.519989,429.970001,429.896759,74046500
NVDA,2023-06-15,426.019989,432.890015,421.470001,426.529999,426.457367,56862200
NVDA,2023-06-16,434.5,437.209991,426.609985,426.920013,426.847321,65475500
NVDA,2023-06-20,429.980011,439.899994,426.73999,438.079987,438.005402,45115300
NVDA,2023-06-21,435.01001,436.149994,420.799988,430.450012,430.376709,55160300
NVDA,2023-06-22,422.529999,434.26001,422.339996,430.25,430.176758,41773700
NVDA,2023-06-23,424.640015,428.089996,420.149994,422.089996,422.018127,35632300
NVDA,2023-06-26,424.609985,427.640015,401.0,406.320007,406.250824,59432200
NVDA,2023-06-27,407.98999,419.399994,404.480011,418.76001,418.688721,46217500
NVDA,2023-06-28,406.600006,418.450012,405.179993,411.170013,411.100006,58263900
NVDA,2023-06-29,415.579987,416.0,406.0,408.220001,408.150482,38051400
NVDA,2023-06-30,416.799988,425.5,415.01001,423.019989,422.947937,50053400
